,title,body
531,"
			'데뷔 3주년' 블랙핑크 ""블링크 덕분에 너무 행복, 항상 고마워..곧 만나요""[★SHOT!]
		","

이미지 원본보기
[OSEN=김은애 기자] 그룹 블랙핑크가 데뷔 3주년을 맞은 가운데 팬들에게 고마움을 전했다.블랙핑크는 8일 공식인스타그램을 통해 ""3주년 축하해요 블링크. 블링크와 함께한 1,096일 매 순간이 덕분에 너무나도 행복했고, 감동이었어요""라고 밝혔다.이어 블랙핑크는 ""블링크의 밝은 빛으로 저희의 한 걸음 한 걸음을 밝혀줘서 고마워요. 감사하다는 말로 다 표현하기 어렵지만 항상 고맙고 또 고맙습니다. 우리 앞으로도 더 많은 날들을 같이 또 함께, 행복한 추억 만들어 나가요. 사랑해 블링크. 곧 만나요""라고 각별한 팬사랑을 과시했다.이미지 원본보기
이와 함께 공개된 사진에선 블랙핑크 지수, 제니, 로제, 리사가 다정하게 모여있는 모습이 담겼다. 네 멤버들은 침대 위에서 나란히 자는가하면 또다른 사진에선 함께 카메라를 응시하고 있다.지난 2016년 8월 8일 데뷔한 블랙핑크는 그동안 각종 신기록을 쓰며 국내외에서 뜨거운 사랑을 받았다. 특히 블랙핑크는 지난달 30일 ‘뚜두뚜두’ 뮤직비디오가 9억 뷰에 도달하며 어떤 K팝 그룹도 갖지 못한 대기록을 거머쥐게 됐다. '뚜두뚜두'는 2억 뷰 도달 시점부터 K팝 그룹 남녀 그룹 통틀어 최단 시간 신기록 행진을 펼쳐왔던 바. 8억뷰 돌파도 최초, 최단 기록이다. 이처럼 블랙핑크는 멤버 제니의 ‘SOLO’를 포함해 데뷔 이후 지금까지 발표한 8편의 뮤직비디오, 히트곡 안무 영상, 음악 방송 등 억대뷰 영상 총 16개를 보유하며 조회수 고공행진 중이다.또 블랙핑크는 최근 데뷔 첫 월드 투어를 통해서도 매우 유의미한 성과를 거뒀다. 4대륙 23개 도시 32회 공연에서 22회 매진에 성공하며 평균 좌석 점유율 96.6%를 기록했다. 데뷔 첫 월드투어부터 이례적으로 큰 규모와 많은 회차의 콘서트를 소화하며 전 세계 무대를 아우르는 월드 클래스 걸그룹으로 우뚝 섰다. /misskim321@osen.cokr[사진] 블랙핑크 SNS


				enter.read.font.util.init();
			

"
532,"
			오만석X김영민, tvN '사랑의 불시착' 캐스팅 확정..현빈X손예진과 호흡[공식]
		","

이미지 원본보기
[OSEN=최나영 기자] 배우 오만석, 김영민이 tvN 새 토일드라마 ‘사랑의 불시착’에 출연을 확정지었다.tvN 새 토일드라마 ‘사랑의 불시착’(극본 박지은/ 연출 이정효/ 제작 문화창고, 스튜디오드래곤)은 어느 날 돌풍과 함께 패러글라이딩 사고로 북한에 불시착한 재벌 상속녀 윤세리(손예진 분)와 그녀를 숨기고 지키다 사랑하게 되는 특급 장교 리정혁(현빈 분)의 절대 극비 러브스토리 드라마로, 올 하반기 시청자들을 찾아갈 예정이다. 오만석은 극 중 인민무력부 보위국 소속 소좌 조철강 역으로 변신, 카리스마의 정석을 보여줄 예정이다. 앞서 전작들을 통해 '美친 연기력'을 선사했던 만큼, 그가 그려낼 무게감 있는 연기에 큰 관심이 쏠리고 있다.김영민은 극 중 성실하고 우직한 정만복으로 분한다. 앞서 전작에서 광기 어린 목사를 연기하며 안방극장에 강렬한 눈도장을 찍었던 그가 ‘사랑의 불시착’에서는 정만복으로 180도 다른 연기 변신을 예고, 또 다른 매력을 선보일 예정이다.이처럼 각양각색의 매력을 자랑하는 오만석(조철강 역), 김영민(정만복 역)이 어떤 캐릭터를 선보일지, 또한 앞서 캐스팅된 현빈(리정혁 역), 손예진(윤세리 역), 서지혜(서단 역), 김정현(구승준 역)과는 어떻게 얽히고설킬지 주목된다.한편 ‘사랑의 불시착’은 드라마 ‘별에서 온 그대’, ‘푸른 바다의 전설’ 등의 히트작을 낸 박지은 작가와 ‘굿 와이프’, ‘라이프 온 마스’, 로맨스는 별책부록’ 등을 연출한 이정효 감독이 의기투합한 작품이다. 현빈, 손예진, 서지혜, 김정현, 오만석, 김영민 등이 출연한다. /nyc@osen.co.kr[사진] 좋은사람컴퍼니, 매니지먼트플레이


				enter.read.font.util.init();
			

"
533,"
			몬스타엑스, 14일 웹 리얼리티 '아이로그U' 첫 공개..""2박 3일 제주살이""
		","

이미지 원본보기
[OSEN=지민경 기자] 그룹 몬스타엑스가 웹 리얼리티 '아이로그U'로 제주 우정 여행에 나선다.소속사 스타쉽엔터테인먼트는 ""몬스타엑스가 'U+아이돌 라이브(Live)' 앱을 통해 공개되는 리얼리티 콘텐츠 '몬스타엑스의 아이로그U'에 출연, 오는 14일 첫 공개 된다""고 8일 전했다.'아이로그U'는 TV 화면에서 볼 수 없었던 아이돌 일상을 담은 리얼리티 콘텐츠로, 오는 14일 'U+아이돌 라이브(Live)' 앱을 통해 첫 공개되며 총 8편으로 매주 수요일과 금요일 오픈된다. 몬스타엑스는 오는 14일 첫 공개를 앞두고 'U+아이돌 라이브(Live)' 앱을 통해 1회 선공개 영상을 기습으로 공개해 팬들의 이목을 집중시켰다. 공개된 영상에서 몬스타엑스는 바쁜 스케줄 속에서 깜짝으로 주어진 제주도 휴가에 기쁜 마음을 감추지 못하며 여행 계획을 세우는 모습이 담겨 웃음을 자아냈다. 멤버들은 오픈카 드라이브부터 먹방 투어, 배낚시와 서핑 등 다양한 위시리스트를 세우며 여행에 대한 기대감을 마음껏 드러냈다. 특히 취향에 따라 팀을 나눈 몬스타엑스가 휴가를 200% 즐기는 모습 역시 살짝 공개되며 본 편에 대한 궁금증을 높인다.더욱이 앞서 몬스타엑스는 단독 리얼리티 '몬스타엑스레이 1, 2, 3'부터 웹 예능 '몬스타엑스의 개 같은 하루', tvN '쇼! 오디오자키' 등 각종 예능 프로그램에서 독보적인 예능감으로 시청자들의 마음을 사로잡은 바 있다. 이를 바탕으로 활기 넘치는 에너지부터 감성 가득한 면모까지 다채로운 계획으로 가득한 몬스타엑스의 2박 3일 제주살이는 어떤 재미를 선사할 수 있을지 귀추가 주목된다.몬스타엑스는 최근 유럽과 아시아, 오세아니아, 북남미 등 전세계 20개 도시 23회 공연의 월드투어 (위 아 히어)를 진행하며 글로벌 행보를 이어가고 있다. 오는 11일(미국 LA 시각 10일) 미국 LA 스테이플스 센터(STAPLES Center)에서 월드투어 미국 지역의 마지막 공연을 장식하며, 해당 공연은 V 라이브 플러스를 통해 라이브 실황이 전세계 생중계된다.한편, 몬스타엑스가 출연하는 '아이로그 U'는 'U+아이돌 라이브(Live)' 앱에서 오는 14일 오후 6시 첫 공개된다. /mk3244@osen.co.kr[사진] 스타쉽엔터테인먼트


				enter.read.font.util.init();
			

"
534,"
			""비주얼 끝판왕""..에버글로우 이런X아샤X미아, 개인+유닛 콘셉트 사진 공개 [Oh!쎈 컷]
		","

이미지 원본보기
  [사진] 위에화 엔터테인먼트 코리아 제공[OSEN=이소담 기자] 에버글로우 이런, 아샤, 미아의 콘셉트 사진이 공개되어 화제다.오는 8월 19일 컴백을 예고하며 팬들과 관계자들의 이목을 집중시킨 에버글로우가 오늘(8일) 자정 SNS를 통해 이런, ​아샤, 미아의 콘셉트 사진을 공개하며 궁금증을 증폭시키고 있다.공개된 사진은 총 4장. 이런, 아샤, 미아의 개인 콘셉트 사진에서 보여지는 신비롭고 순수한 모습과 세 멤버의 강렬하고 파워풀한 이미지의 유닛 사진을 동시에 선보인 것.유닛 사진 속 이런, 아샤, 미아는 블랙과 퍼플의 몽환적이면서도 파워풀한 이미지와 매혹적인 눈빛으로 시선을 압도한다.신비로운 무언가를 보는 듯한 세 멤버의 아련한 표정과 사랑스러운 이미지, 독특한 헤어 장식은 개성 넘치는 비주얼로 독보적 아우라를 발산한다.이미지 원본보기
  [사진] 위에화 엔터테인먼트 코리아 제공특히 독보적인 비주얼 센터 이런의 사진은 고대 여신의 귀환을 보는 듯한 착각을 불러일으키며 넘사벽 비주얼로 시선을 올킬한다.에버글로우는 데뷔곡 ‘봉봉쇼콜라’ 발매와 동시에 스포티파이 글로벌 바이럴 차트 1위, 빌보드 월드 디지털 송 세일즈 차트 5위,​ 아이튠즈 K-POP차트 19개국 1위, 애플뮤직 K-POP 차트 21개국 1위 등 데뷔와 동시에 글로벌 수퍼 루키로 핫하게 떠오르며 눈부신 성과를 기록, 가장 기대되는 K팝 걸그룹으로 주목받고 있다.트렌디하고 개성 넘치는 콘셉트 사진을 공개하며 컴백 열기를 이어가고 있는 에버글로우는 오는 8월 19일 두 번째 싱글 앨범 ‘HUSH’를 발매하고 본격적인 활동을 이어간다. / besodam@osen.co.kr


				enter.read.font.util.init();
			

"
535,"
			‘어서 말을 해’ 전현무X박나래, ‘말발’ 센 연예인들 속 ‘말 도사’ 변신[Oh!쎈 컷]
		","

이미지 원본보기
[OSEN=강서정 기자] 전현무와 박나래가 말(言) 도사로 변신한 ‘어서 말을 해’ 포스터가 공개됐다.오는 13일 오후 11시 첫방송될 JTBC 신규 예능 프로그램 ‘어서 말을 해’는 ‘말발 센’ 연예인들이 한자리에 모여 진정한 ‘말의 고수’를 가리는 예능 프로그램이다. 막강한 입담으로 잘 알려진 전현무 박나래 정상훈 김정난 문세윤 등 연예계 각계각층의 ‘말 선수’들이 출연해 대결을 펼친다.8일 공개된 포스터에는 말 도사로 변신한 전현무와 박나래의 모습이 담겼다. 흰 한복을 입은 두 사람은 각기 깜찍한 표정과 포즈로 시선을 집중시킨다. 2018년 MBC 방송연예대상 올해의 예능인상을 나란히 수상, 각각 뛰어난 진행 실력과 순발력 있는 말솜씨로 잘 알려진 두 사람이 ‘어서 말을 해’에서 어떤 호흡을 보일지 기대가 모아지고 있다. ‘어서 말을 해’ 제작진은 오는 11일 오후, JTBC 인스타그램 계정을 통해 ‘어서 말을 해’ 깜짝 퀴즈 라이브쇼도 진행한다. 전현무, 박나래 등 ‘어서 말을 해’ 출연진이 참여해, 다양한 말 퀴즈를 풀어볼 예정. 자세한 내용은 JTBC 예능 인스타그램을 통해 확인할 수 있다. /kangsj@osen.co.kr[사진] JTBC 제공


				enter.read.font.util.init();
			

"
536,"
			KeSPA, 공인 e스포츠 PC클럽 대회 상반기 결산 발표
		","

이미지 원본보기
  한국e스포츠협회 제공.[OSEN=고용준 기자] 한국e스포츠협회가 지난 7일 전국 공인 e스포츠 PC클럽에서 올 상반기 동안 개최된 클럽대회 결과를 발표했다.먼저 리그 오브 레전드(이하 LoL) 클럽대항전 서머는 상반기 최고 클럽 팀을 가리는 대회로, 상반기 동안 전국 65개 공인 e스포츠 PC클럽에서 총 3100여 명이 참가한 가운데 클럽 대표를 먼저 선발했다. 이후 각 클럽을 대표한 팀끼리 대결한 LoL 클럽대항전 서머는 총 21개 클럽에서 41개 팀, 205명의 선수가 참가했으며, 4개 팀이 최종 결선에 올랐다.결선은 지난 달 21일 서울 구로 FEG e스포츠센터에서 진행됐다. 최종적으로 광주광역시 엘리시아 PC클럽이 우승의 영광을 안았다. 준우승은 ‘아프리카TV 오픈스튜디오’ 클럽팀(서울특별시)에 돌아갔으며, 두 팀은 상금 및 게이밍기어와 함께 각 지역의 ‘제11회 대통령배 아마추어 e스포츠대회’(대통령배 KeG)에 지역대표를 선발하는 지역 본선 대회에 진출했다. 특히, 이번에 우승한 엘리시아 PC클럽 팀은 지난 해 예선에서 탈락했으나, 올해는 당당히 클럽대항전 서머에서 우승을 차지했다.플레이어언노운스 배틀그라운드(이하 배틀그라운드) 정규 클럽대회 시즌 1, 2 또한 진행됐다. 특히, 이번 대회는 '2019 (펍지 코리아 컨텐더스, 이하 2019 PKC)'의 예선전 진출권이 걸려있어, 프로를 꿈꾸는 아마추어 선수들이 대거 참여했다.지난 4월에 진행된 클럽대회 시즌1에는 132개 팀 중 총 12팀이 PKC Phase2 예선전에 진출했으며, 이중 5개 팀이 예선전을 뚫고 페이즈2에 진출하기도 했다. 7, 8월에 진행된 시즌2 또한 프로를 꿈꾸는 선수들이 대거 참여했다. 2시즌은 총 103팀이 참가했으며, 서울 7개 팀, 경기 1개 팀, 대전 3개 팀, 총 11 팀이 최종적으로 2019 PKC 예선전에 진출하는 기회를 얻었다.올 하반기에도 정규클럽대회는 LoL과 배틀그라운드 종목으로 아마추어와 동호인 e스포츠 선수들을 기다린다. LoL은 시즌3, 4 및 클럽대항전 윈터가 진행되며, 배틀그라운드는 동호인들을 대상으로 시즌3 대회가 열릴 예정이다. 이외에도 전국 클럽에서는 피파 온라인 4, 카트라이더, 서든어택 등 다양한 종목으로 자체 대회가 진행될 계획이다. / scrapper@osen.co.kr


				enter.read.font.util.init();
			

"
537,"
			네이버 브이라이브, '제천국제음악영화제' 생중계 라인업..오늘 레드카펫+개막식 즐긴다[공식]
		","

이미지 원본보기
[OSEN=김은애 기자] 네이버 브이라이브를 통해 오늘(8일) 개막하는 ‘제천국제음악영화제’의 현장을 생생하게 생중계로 즐길 수 있다. 특히 음악영화를 사랑하는 스타들이 참석하는 레드카펫과 개막식이 오늘 오후 6시, 7시에 예정돼 기대감이 높아진다.   지난 10여 년간 독보적인 음악영화제로 자리 잡은 ‘제천국제음악영화제’가 올해 15회를 맞으며 8월 8일부터 13일까지 6일간 제천시 일원에서 개최된다. 아시아 유일의 음악영화제인 ‘제천국제음악영화제’는 ‘물 만난 영화, 바람난 음악’을 캐치프레이즈로 36개국 126편의 음악 영화를 상영하고 30여 팀의 음악 공연이 펼쳐질 예정. 이에 영화와 음악을 사랑하는 팬들의 기대를 모으고 있다.특히 이번 ‘제천국제음악영화제’는 네이버 브이라이브를 통해 안방에서도 축제를 실시간으로 즐길 수 있어 기대를 모으고 있다.네이버 브이라이브 측은 ‘제천국제음악영화제’의 생생하고 활기찬 현장을 생중계한다. 레드카펫과 개막식을 비롯해 7개의 메가토크 라이브와 올해의 수상자들을 발표하는 어워즈와 수상자들의 인터뷰, 국내외 최고의 아티스트들이 선보일 공연 등이 브이라이브를 통해 전세계로 방송된다. 브이라이브를 통해 축제 현장을 서 있는 듯한 생생한 현장감을 느낄 수 있을 것”이라고 전하며 네이버 브이라이브의 생중계 라인업을 공개했다.이미지 원본보기
네이버 브이라이브는 8일 오후 6시 2019 제천국제음악영화제 레드카펫 라이브를 시작으로 오후 7시 개막식 라이브를 진행한다. ‘제천국제음악영화제’ 이튿날인 9일에는 오전 11시부터 라이브가 예정되며, 그 중 오후 8시부터 진행되는 ‘2019 제천국제음악영화제 JIMFF 어워즈 라이브’와 오후 9시 20분부터 진행되는 올해 수상자와 함께하는 메가토크 라이브는 놓치지 말아야 할 필수 시청 라이브다. 특히 수상자 인터뷰 라이브에 영화 '여중생A'에 출연한 김준면(EXO 수호)이 참석 예정이어서 눈길을 끈다.또한 제천국제음악영화제의 대표 프로그램인 ‘원 썸머 나잇’은 9일과 10일 오후 10시부터 생중계 된다. 9일에 진행되는 ‘원 썸머 나잇 –미스터리 유니버스’에는 마르친 푸칼룩 , 헤이즈, 선우정아, So!YoON!, 쎄이가 멋진 무대를 예고하고 있고, 10일에 진행되는 ‘원 썸머 나잇-문라이트 샤워’에서는 마르친 푸칼룩, 레게 강 같은 평화(스컬&하하), 휘성, 죠지 등을 만날 수 있다.한편, ‘제천국제음악영화제’는 다양한 음악영화를 대중들에게 소개해 온 아시아 대표 음악영화제로, 오는 8월 8일부터 13일까지 6일간 열리며 VLIVE를 통해 생생한 축제의 현장을 함께 즐길 수 있다./misskim321@osen.co.kr[사진] 부천국제판타스틱영화제


				enter.read.font.util.init();
			

"
538,"
			엑소 백현, 첫 솔로 앨범 판매량 50만장 돌파..하프 밀리언셀러 등극 [공식]
		","

이미지 원본보기
[OSEN=지민경 기자] 엑소 백현(SM엔터테인먼트 소속)이 첫 솔로 앨범 ‘City Lights’(시티 라이츠)로 음반판매량 50만장을 돌파, 하프 밀리언셀러에 등극했다.지난 10일 발매된 백현 첫 번째 미니앨범 ‘City Lights’는 7월 가온 월간 차트에서 총 508,321장의 판매고로 1위를 기록했으며, 이는 가온 차트 집계 사상 솔로 앨범 월간 최다 판매량인 만큼, 백현의 막강 솔로 파워를 다시 한번 확인시켜 주었다.더불어 이번 앨범은 가온 차트를 비롯해 한터차트, 핫트랙스 등 국내 각종 음반 차트에서 일간, 주간, 월간 1위를 석권했으며, 아이튠즈 톱 앨범 차트 전 세계 66개 지역 1위, 중국 QQ뮤직과 쿠거우뮤직 앨범 판매 차트 1위에도 오른 바 있다.한편, 백현은 8월 10~11일 홍콩 아시아 월드 엑스포 아레나에서 엑소 단독 콘서트 ‘EXO PLANET #5 - EXplOration - in HONG KONG’(엑소 플래닛 #5 - 익스플로레이션 - 인 홍콩)을 펼친다. /mk3244@osen.co.kr[사진] SM엔터테인먼트


				enter.read.font.util.init();
			

"
539,"
			'라스' 이진혁, 예능 신생아 도전 성공적..전무후무 '청정돌' 탄생 [핫TV]
		","

이미지 원본보기
  [사진=MBC 방송화면] '라디오스타'에서 맹활약한 가수 이진혁[OSEN=연휘선 기자] 가수 이진혁이 '라디오스타'를 통해 '청정돌' 탄생을 알렸다.이진혁은 7일 방송된 MBC 예능 프로그램 '라디오스타(이하 라스)'에 게스트로 출연했다. 그는 이날 '라스'에서 숨겨둔 예능감을 마음껏 펼치며 예능 신생아로 활약했다.이날 이진혁은 첫 예능 출연에 설레는 마음을 드러내며 순수한 입담을 발산했다. 이에 '프로듀스X101' 종영 후 일상부터 가수 데뷔까지의 일화들을 솔직하게 털어놔 눈길을 끌었다.MC 김구라를 향한 애정을 표현한 이진혁은 어머니의 남다른 김구라 팬심을 고백하기도 했다. 그는 어머니에게 '라스'에서 김구라의 화법을 배워올 것을 요청받았다고 털어놔 모두를 폭소케 했다.또한 이진혁은 자신의 롤모델로 동방신기 유노윤호를 언급, 유노윤호의 열정적인 삶을 보고 감탄을 했다고 털어놨다. 특히 이진혁은 유노윤호를 위한 헌정 무대를 통해 자신만의 열정 가득한 춤을 선보여 이목을 집중시켰다.연예계에 입문하게 된 특별한 사연부터 건강 이야기까지 솔직하게 털어놓으며 '청정돌' 호칭을 획득한 이진혁이 '라스'를 통해 첫 예능 데뷔를 성공적으로 마친 가운데 앞으로 이진혁이 어떤 새로운 모습을 보여줄 것인지 팬들의 뜨거운 관심이 쏟아지고 있다. / monamie@osen.co.kr


				enter.read.font.util.init();
			

"
540,"
			""통증 無"" 더 속도내는 구자욱의 1군 복귀 시계
		","

이미지 원본보기
  [OSEN=민경훈 기자] 구자욱 /rumi@osen.co.kr[OSEN=경산, 손찬익 기자] ""많이 좋아졌다. 통증은 거의 없는 상태다"". 구자욱(삼성)의 1군 복귀 시계가 빠르게 돌아가고 있다. 지난달 7일 창원NC파크에서 열린 NC와의 원정 경기에서 4-2로 앞선 9회말 수비 때 이원재의 타구를 잡기 위해 몸을 날렸다가 왼쪽 어깨를 다쳤다. 구자욱은 프리배팅 훈련을 소화할 만큼 순조로운 회복세를 보이고 있다. 무엇보다 통증이 없다는 게 가장 반가운 소식. 7일 오전 경산 볼파크에서 만난 구자욱은 ""많이 좋아졌다. 통증은 거의 없는 상태""라며 ""오늘 프리배팅 훈련을 처음으로 소화했는데 느낌은 나쁘지 않았다""고 흡족한 반응을 보였다. 타구를 잡아내기 위해 몸을 날렸다가 부상을 당한 구자욱. 한 달 이상 전력에서 이탈하게 된 건 아쉽지만 허슬 플레이를 펼친 걸 후회하지 않는다. ""아쉽게도 타구를 놓쳤지만 무조건 막고 싶었던 마음뿐이었다. 상황이 되면 (내 의지와 상관없이) 반사적으로 하게 된다. 선수로서 몸을 사리지 않는 건 당연한 일이다"". 구자욱은 1군 엔트리 말소 기간 중 팬의 마음으로 동료들을 응원하고 있다. ""야구는 계속 보고 있다. 후반기 들어 점수도 많이 내는 등 공격이 좋아진 것 같다. 특히 (이)원석이형과 (김)상수형의 페이스가 좋은 것 같다. 되게 잘해주고 계시는구나 하는 생각이 들었다"". 구자욱의 말이다. 구자욱이 부상에서 회복한다면 삼성 공격력은 더욱 강해질 듯. 이른바 마지막 퍼즐 조각과 같다. 그는 ""시즌 개막 후 계속 타격감이 좋지 않았다. 그래서 내가 복귀한 뒤 타선이 더 강해진다면 좋겠다. 무엇보다 상황에 맞는 타격으로 팀 승리에 도움이 되고 싶다""고 바람을 드러냈다. 또한 ""부상 후 한 걸음 물러서서 야구를 보는데 나 스스로 느낀 게 많다. 한 단계 발전하는 계기로 삼겠다""고 덧붙였다. 구자욱은 5강 진출을 향한 강한 열망을 드러냈다. 그는 ""선수 모두 5강 진출을 갈망하고 있다. 마지막 순간까지 최선을 다하는 플레이를 보여주겠다""고 약속했다. /what@osen.co.kr


				enter.read.font.util.init();
			

"
541,"
			“어느 하나 빈틈이 없다”..‘왓쳐’ 제작진이 밝힌 촬영 비화
		","

이미지 원본보기
  OCN 제공[OSEN=김나희 기자] ‘왓쳐’ 제작진이 알고 보면 더 흥미로운 제작 비하인드스토리를 공개했다.현재 방송 중인 OCN 토일드라마 ‘WATCHER(왓쳐)’(극본 한상운/ 연출 안길호, 이하 왓쳐)가 회를 거듭할수록 치밀해지는 심리 스릴러의 묘미로 호평을 이끌어 내고 있다. 선과 악, 진실과 거짓이 혼재된 판에서 전개되는 예측 불가한 심리전은 영화 같은 몰입도로 시청자들을 흡인하고 있다.‘왓쳐’는 기존 장르물의 문법을 답습하지 않는 데서 차별화된 재미를 만들어 낸다. 서로 다른 목적을 가진 인물들이 철저히 각자의 목표지점을 향해 움직이는 과정이 매회 판을 뒤엎는 반전을 만들어 내고, 그 반전은 또 다른 비밀을 여는 열쇠가 되어 긴장감의 촉매 역할을 한다. 선명하게 드러나지 않는 각 인물의 목적과 감정들, 복잡하게 얽힌 관계를 객관적 시선으로 내밀하게 쫓는 ‘왓쳐’는 시청자들에게도 감시자의 역할을 부여하며 몰입도를 높이고 있다. 이에 웰메이드 심리스릴러의 진가를 보여주는 ‘왓쳐’만의 제작 디테일을 짚어봤다.#1. 시청자도 ‘감시자 모드’ 발동..‘왓쳐’만의 서스펜스를 극대화한 안길호 매직안길호 감독은 “인물들의 시점에 따라 사건과 상황이 달라지는 지점”을 관전 포인트로 꼽았다. 기존 장르물의 주인공들이 하나의 진실 혹은 목적을 향해 달려간다면, ‘왓쳐’는 조금 다르다. 도치광(한석규 분), 김영군(서강준 분), 한태주(김현주 분)는 각자의 시선으로 사건을 바라보고, 판단하며 독자적으로 움직인다. 서로의 의중을 끊임없이 탐색하고 의심하지만 그들의 속마음이나 의도는 설명되지 않는다. 인물의 심리를 집요하게 쫓아나가며 선과 악의 가치 판단은 제작진이 아닌 시청자들의 몫으로 남긴다. 이러한 지점에서 안길호 감독의 연출 의도는 확고하다. 안 감독은 “주인공 어느 한 사람의 목표나 시선을 따라가지 않기 위해 연출의 주관을 최대한 배제했다. ‘왓쳐’라는 제목처럼 각 캐릭터의 관점에서 보면 사건과 상황에 대한 이해가 달라진다”고 콘셉트를 설명했다. 객관적이면서 담백하게 인물의 시선에 집중하는 뚝심으로 서두르지 않고 서서히 조여 가는 ‘왓쳐’만의 서스펜스를 완성했다. 시그니처가 된 오프닝 역시 ‘왓쳐’의 정체성을 잘 보여준다. 안길호 감독은 “‘왓쳐’라는 제목답게 카메라를 응시하면서 시청자를 보는 느낌을 주려 했다. 쌍방향의 시선이라는 느낌과 주요 인물이 무엇을 지켜보는지 힌트를 주고자 했다”고 밝혔다.#2. 시청자가 캐릭터에 동화, 감정이입 유도..내면을 집요하게 쫓는 장치적 디테일과 완성도사건 이면에 숨겨진 인간의 다면성을 파고들며 서스펜스를 극대화하는 ‘왓쳐’. 치밀한 대본과 세련된 연출뿐 아니라 촬영, 구도, 조명까지 빈틈없는 짜임새로 완성도를 만들어가고 있다. ‘왓쳐’가 가진 차별화 된 콘셉트와 메시지를 살리기 위해 장치적 요소들도 세밀함을 놓치지 않았다. 특히, 극적인 효과 없이도 인물의 감정변화를 포착해 극적 긴장감을 끌어 올리고, 현실성을 더욱 부각시켰다는 평가를 받고 있다. 인물의 감정을 과장하지 않고 있는 그대로 보여주며 시청자들의 판단과 생각이 개입할 여지를 주는 촬영법은 ‘왓쳐’만의 톤을 만들어 내는데 주효했다. 박장혁 촬영 감독은 “주관적인 해석이 아닌 담담히 인물을 따라가는 것을 목표로 시청자가 마음껏 상상할 수 있게 촬영했다. 멋을 부리기보다 배우들의 감정을 고스란히 담아내 시청자들에게 보여주는 것이 가장 좋은 표현”이라고 밝혔다. 이어 박 감독은 “드라마 내용상 뛰거나 걷는 장면이 많은데, 인물들의 감정과 속도를 그대로 담아낼 수 있도록 모비(스테디캠의 일종)샷을 활용해 배우와 카메라의 거리감을 좁혀 시청자들도 그대로 느낄 수 있도록 했다”고 설명했다. 1부 김영군이 손병길을 추격하는 씬, 4부 도치광이 김실장을 쫓는 씬 등 속도감을 보여주는 장면들이 그렇게 탄생했다. 박장혁 감독은 특별히 공들였던 장면으로 1회 엔딩의 손병길(정민성 분)의 납치 장면을 꼽았다. “피해자를 보여주는 자극적인 공포보다 일상 속 순간이 더 무섭다고 생각했다. 리얼함을 살리고자 차 안에서부터 트렁크를 닫는 순간까지 원테이크로 촬영했다”라는 비하인드를 덧붙였다.#3. ‘왓쳐’에 리얼리티를 더하는 숨은 디테일드라마의 톤을 결정하는 빛에서도 “과하지 않지만 평범하지 않은” 미학이 흐른다. ‘리얼함’을 가장 염두에 뒀다는 유영종 조명 감독은 “도심이 가진 많은 종류의 색을 빛의 밸런스를 이용해 공간에 어울릴 수 있게 담아내려고 했다”고 전했다.첫 회 손병길 집에서 광역수사대와 비리수사팀이 대치하는 장면에서도 인공조명이 아닌 가로등을 이용했고, 광수대 조사실은 스탠드 빛을 이용했다. “그 공간에 어울리는 프렉티컬 라이트(형광등, 가로등, 자동차 라이트 등)를 콘셉트로 디자인을 했다”고 설명했다. 현실에 없지만, 현실에 있을 법한 비리수사팀의 비주얼은 이진영 미술 감독의 손에서 나왔다. “현실적으로 느껴질 수 있게 공간에 현실감을 주는 것이 포인트였다. ‘인간은 모두 섬이다’라는 대사처럼 대본에서 주는 동떨어진 공간을 보여주기 위해 경찰청 지하에 있을 법한 체력 단련실을 사무실로 설정했다”고 밝혔다.조문주 책임프로듀서(CP)는 ""극 중 반전을 주기 위한 설정보다, 주인공들의 복잡한 감정에 따라 재미를 주고 있는 한상운 작가의 대본에 안길호 감독의 세련되고 담백하면서 긴장감을 놓치지 않는 연출이 만나 더 빛을 발하고 있는 것 같다“며 “현장에서도 제작 스태프들 모두 안길호 감독의 명확한 연출 의도에 따라 좋은 작품을 만들기 위해 노력하고 있다. 보내주신 호평에 감사드리며 앞으로도 많은 관심 부탁드린다""고 전했다.한편 비리수사팀은 과거와 현재를 관통하는 사건의 배후 세력을 잡기 위해 다시 의기투합해 새로운 판을 짜기 시작했다. 보다 치밀한 서스펜스를 선사할 ‘왓쳐’ 11회는 오는 10일 밤 10시20분 방송된다. / nahee@osen.co.kr


				enter.read.font.util.init();
			

"
