title,body
"""나도 파일럿""…공군 '국민조종사' 참가 25일까지 접수","




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

	
	[머니투데이 최태범  기자] [[the300]올해 공군 창군 70주년 맞아 기존 4명에서 7명으로 확대선발]/사진=공군 제공 국민들이 직접 공군이 운용하는 국산항공기를 타고 ‘파일럿’으로서 대한민국 영공수호 임무를 체험해볼 수 있는 기회가 제공된다. 8일 공군에 따르면 오는 10일부터 25일까지 ‘제7기 국민조종사’ 참가신청 접수가 진행된다. 만 19세 이상의 대한민국 국민은 누구나 지원할 수 있으며 공군 홈페이지(www.airforce.mil.kr)를 통해 신청하면 된다. 국민조종사는 대한민국 영공을 수호하는 공군의 임무를 국민들에게 소개하고 국민이 직접 공군 국산항공기에 탑승해 공군조종사의 비행임무를 체험하는 제도다. 2007년부터 격년으로 진행되고 있다. 올해의 경우 공군 창군 70주년을 맞아 기존 4명에서 7명으로 확대 선발된다. 현재까지 대학생, 소방공무원, 자영업자, 주부 등 총 26명의 국민조종사가 탄생했다고 공군은 설명했다.공군은 1차 서류 심사 합격자 40명을 대상으로 동영상 심사와 비행환경적응훈련을 통해 최종 인원을 선발한다. 선발된 인원은 오는 10월 19일 서울공항에서 공군이 운용하는 국산항공기 T-50, FA-50, KT-1, KA-1를 탄다. 이들은 1951년 창설된 최초의 전투비행부대이자 6‧25전쟁 당시 주요한 항공작전을 한 강릉기지, 1953년 창설돼 한국공군 최초 제트전투기 F-86을 운용한 수원기지 인근 상공을 비행할 예정이다.또 독립기념관 상공에서 대한민국 임시정부 수립 100주년을 함께 기념하고, 원인철 공군참모총장이 공군조종사의 상징인 빨간 마후라를 직접 수여할 계획이다. 안타깝게 선발에서 탈락한 국민들에게는 군 수송기 탑승기회가 제공된다. 공군은 1차 서류 심사를 통과했지만 최종 선발에서 떨어진 후보자들에게는 오는 10월 18일 군수송기 탑승 체험을 실시할 예정이다. 강성구 공군본부 공보정훈실장(대령·공사 35기)은 ""국민조종사 선발은 오늘날 영공수호 임무의 핵심전력으로 활약하는 국산 항공기의 임무현장을 국민들에게 직접 소개하는데 의의가 있는 만큼 국민 여러분의 적극적인 관심과 도전을 기대한다""고 했다.최태범  기자 bum_t@mt.co.kr▶주식투자 감 잡고 싶다면 [재테크 칼럼]▶바람 피운 배우자 4가지 징후 [변호사 가사상담] ▶주요 이슈만 콕콕! <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>
	
"
"지엠피, 정철·강승곤 CEO 지분 장내매수","




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

	
	[머니투데이 반준환 기자] 지엠피 경영진들이 최근 회사 주가 급락에도 불구하고 장내매수를 통해 지분율을 늘렸다. 8일 금융감독원 전자공시에 따르면 정철 지엠피 공동대표는 이달 증시에서 3만8596주를 장내매수했다. 강승곤 지엠피 사장도 1만주를 장내매수했다.  이들의 매수단가는 8200원이다. 반준환 기자 abcd@▶주식투자 감 잡고 싶다면 [재테크 칼럼]▶바람 피운 배우자 4가지 징후 [변호사 가사상담] ▶주요 이슈만 콕콕! <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>
	
"
"수협은행, 연 5% 'Sh페이북적금'…언제까지 판매하나","




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

	
	[머니투데이 이학렬 기자] /사진제공=수협은행Sh수협은행은 BC카드 페이북과 손잡고 5%대 고금리를 제공하는 스마트폰뱅킹 전용상품 ‘Sh페이북적금’ 4차 판매분이 오는 16일 종료될 예정이라고 8일 밝혔다. 지난 7월1일 출시 후 3차 판매분까지 조기 완판을 기록한 인기상품 Sh페이북적금은 공인인증서 등 복잡한 인증절차 없이 BC페이북 앱 로그인만으로 간편하게 가입할 수 있다. Sh페이북적금은 단기적금을 선호하는 최근 금융트랜드에 발맞춰 가입기간을 6개월로 짧게 설계했으며, 월 납입한도도 20만원 이하 소액으로 낮춰 가입 부담을 줄였다. 특히 연 2.1%의 기본금리에 우대금리 조건을 단순화해 누구나 쉽게 0.2%의 우대금리를 받을 수 있도록 했으며, 여기에 만기시 BC페이북에서 제공하는 축하금리 연 2.7%를 추가로 받을 수 있어 우대혜택을 모두 받으면 최대 연 5%다. 수협은행 관계자는 ""최근 기준금리가 인하되면서 오는 19일 시작되는 5차 판매분부터는 상품의 금리조정이 있을 예정""이라며 ""5%대 고금리 혜택을 받을 수 있는 기회는 이번 4차 판매분이 마지막이 될 것""이라고 말했다.  이학렬 기자 tootsie@▶주식투자 감 잡고 싶다면 [재테크 칼럼]▶바람 피운 배우자 4가지 징후 [변호사 가사상담] ▶주요 이슈만 콕콕! <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>
	
"
"NH농협카드, '올바른 POINT UP카드' 출시","




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

	
	[머니투데이 주명호 기자] NH농협카드는 전월실적과 적립한도 제한 없이 국내·외 가맹점 어디서나 NH포인트가 적립되는 ‘올바른 POINT UP카드’를 출시했다고 8일 밝혔다.두 종류의 등급(일반/PLUS)으로 구성 된 ‘올바른 POINT UP카드’는 전월실적 구분 없이 국내·외 가맹점에서 0.7% NH포인트 적립을 제공하며 농협 우수고객(하나로가족고객)일 경우 우대적립서비스를 통해 전월실적에 따라 최대 0.3%까지 추가로 적립받을 수 있다.여기에 추가적립서비스를 통해 △쇼핑(하나로마트·클럽) △편의점·잡화(GS25, CU, 올리브영) △영화(CGV) △커피·제과(스타벅스, 파리바게뜨) △해외 이용액(면세점 포함) △교통(버스/지하철, 택시) 업종 이용 시 전월실적에 따라 0.5% ~ 1%까지 추가로 적립 받을 수 있다.이외에도 국제공항 라운지 무료이용(연 2회) 서비스 및 농협 인터넷·모바일·스마트·텔레뱅킹 이체수수료를 면제(월 10회) 받을 수 있다.PLUS등급 선택 시 추가적립서비스를 0.7% ~ 1.2%까지 상향하여 제공하며, 대상 업종도 이동통신(SKT, KT, LGU+)이 추가된다. 뿐만 아니라 국제브랜드 프리미엄 서비스(공항·호텔 발레파킹 등) 및 채움 PLUS등급 서비스(CGV 2000원 할인 등)를 추가로 제공받을 수 있다. 기타 자세한 내용은 전국 NH농협 영업점 및 NH농협카드 홈페이지·앱에서 확인할 수 있다. 주명호 기자 serene84@mt.co.kr▶주식투자 감 잡고 싶다면 [재테크 칼럼]▶바람 피운 배우자 4가지 징후 [변호사 가사상담] ▶주요 이슈만 콕콕! <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>
	
"
"NH농협카드, 혹서기 맞이 취약계층 나눔행사","




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

	
	[머니투데이 주명호 기자] NH농협카드는 지난 7일 서울 서대문구에 위치한 서대문노인종합복지관에 방문하여 관내 어르신들을 대상으로 “혹서기 복지 용품” 나눔 행사를 실시했다고 8일 밝혔다.지역 내 취약계층 어르신들의 시원한 여름나기를 위해 마련 된 이번 행사에서는 NH카드봉사단 성금과 우리농업지키기운동본부 후원으로 마련한 선풍기, 수박, 목우촌 삼계탕으로 구성 된 “여름나기 물품” 전달식이 진행됐다.또한 행사에 참여한 NH농협카드 임직원들이 관내 어르신들의 가정에 위문방문하여 준비한 물품을 전달했으며, 어르신들의 고충과 어려움을 나누기 위한 말벗활동을 통해 더위로 고생하는 어르신들에게 활력을 불어 넣었다.이인기 NH농협카드사장은 “이번 행사를 위해 준비한 물품을 통해 어르신들께서 잠시나마 더위를 잊을 수 있기를 바란다”며 “앞으로도 다양한 사회공헌활동을 통해 기업의 사회적 책임을 다하고, 나눔·상생의 가치를 실천하기 위해 노력하겠다”고 밝혔다. 주명호 기자 serene84@mt.co.kr▶주식투자 감 잡고 싶다면 [재테크 칼럼]▶바람 피운 배우자 4가지 징후 [변호사 가사상담] ▶주요 이슈만 콕콕! <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>
	
"
"국민행복기금서 추심받던 60만명, 특별 채무조정 실시","




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

	
	[머니투데이 김진형 기자] [상담·채무조정 신청시 채권추심 중단하고 최대 92.2% 채무 탕감 ]국민행복기금과 채무조정약정을 맺지 않아 추심을 받아온 채무자들을 대상으로 한 특별 채무조정 프로그램이 시작된다. 약 60만명(채무액 5조6000억원)이 대상이다. 이들은 최대 92.2%의 채무를 탕감받고 추심의 고통에서도 벗어날 수 있다. 국민행복기금의 운영기관인 한국자산관리공사(캠코)와 전국 13개 금융복지상담센터는 8일 업무협약을 맺고 9월2일부터 '추심없는 채무조정'을 시작하기로 했다. 이번 프로그램의 대상은 국민행복기금이 채권을 보유하고 있지만 채무조정 약정을 맺지 않아 추심을 받고 있는 59만9000명이 대상이다. 이들은 채무금액은 5조6000억원에 달한다. 업무협약에 따라 이들이 금융복지상담센터에 상담을 신청하면 국민행복기금은 위탁 또는 직접 추심을 중단하게 된다. 또 대상자들은 금융복지상담센터의 상담확인서를 첨부해 국민행복기금에 채무조정을 신청하면 원금에 대해 특별감면율을 적용한다. 현재는 소득 수준에 따라 30~90%의 원금감면율이 적용되지만 이들에 대해선 45.4～92.2%까지 채무를 감면해 준다. 국민행복기금은 많은 이들이 참여할 수 있도록 이달말 대상자들에게 개별적으로 ‘추심없는 채무조정’ 지원 안내문을 발송할 예정이다. 손병두 금융위원회 부위원장은 이날 협약식에 참석해 ""이번 시도가 채권자인 국민행복기금은 추심비용을 줄이면서 회수율을 높이고 채무자는 추심고통 없이 추가적인 감면까지 받을 수 있는 모두에게 이익이 되는 상생 구조임을 증명할 수 있다면 향후 채무조정 중심의 회수관행 개선에 큰 도움이 될 것""이라고 말했다. 김진형 기자 jhkim@mt.co.kr▶주식투자 감 잡고 싶다면 [재테크 칼럼]▶바람 피운 배우자 4가지 징후 [변호사 가사상담] ▶주요 이슈만 콕콕! <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>
	
"
"소재·부품 '탈일본'…대기업, 정부 R&D 참여땐 2배 지원","




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

	
	[머니투데이 세종=박경담 기자] [산업부 '산업기술 R&D 제도 개편안' 발표…대기업, 중소기업과 같은 인센티브 혜택] (서울=뉴스1) 구윤성 기자 = 1일 오후 서울 서초구 삼성전자 딜라이트를 찾은 관람객이 전시된 반도체웨이퍼를 살펴보고 있다.  일본 정부는 이날 플루오린 폴리이미드, 리지스트, 고순도 불화수소(에칭가스) 등 반도체와 디스플레이 패널 핵심소재에 쓰이는 3개 품목에 대해 한국 수출 규제를 강화한다고 공식 발표했다.  추가로 외국환관리법상 우대제도인 '화이트(백색) 국가' 대상에서 한국을 아예 제외하는 내용으로 정령(한국의 시행령에 해당)을 개정하기 위해 이날부터 의견수렴에 들어간다고 밝혔다. 2019.7.1/뉴스1   <저작권자 © 뉴스1코리아, 무단전재 및 재배포 금지>대기업이 핵심 소재·부품·장비를 공급받는 수요기업으로서 정부 R&D(연구개발) 과제 사업에 참여할 경우 재원 부담액이 절반으로 줄어든다. 또 일본 수출규제에 대응한 핵심 소재·부품·장비 국산화는 정부가 기술과 개발기관을 콕 집는 비공개 정책지정 과제로 추진한다. 성윤모 산업통상자원부 장관은 8일 대전 화학연구원에서 소재·부품 분야 11개 공공연구기관과 간담회를 열고 이 같은 내용의 '산업기술 R&D 제도 개편안'을 발표했다.  정부 R&D 과제에 수요기업으로 참여한 대기업은 공급기업인 중소·중견기업과 같은 수준으로 정부 출연금을 지원받는다. R&D 과제 총사업비가 100이라면 그 동안 대기업은 최대 33%까지 출연금을 받았다. 앞으로 정부 출연금 지원 규모는 중소기업 수준인 최대 67%로 확대된다. 10억원짜리 R&D 과제를 예로 들면 대기업에 대한 정부 출연금 지원은 3억3000만원에서 6억7000만원으로 두 배 뛴다. 대기업 몫 중 현금 부담액 기준 역시 기존 60% 이상에서 중소기업과 같은 40% 이상으로 낮췄다. 대기업은 현금 대신 인건비나 연구장비 등으로 재원을 더 부담할 수 있게 된다. 수요기업은 R&D 결과물의 성능 평가 및 검증 역할을 하는 기업으로 정의했다. 중소·중견기업이 개발한 소재·부품을 상용화할 수 있는지 공장에서 테스트할 수 있는 기업이란 의미다. 또 대기업이 공급기업과 공동 개발한 소재·부품을 구매하면 기술료 감면, 후속 R&D 과제 우대가점 등을 부여하기로 했다. 산업부 관계자는 ""일본에서 쓰던 소재·부품을 국산화하는 과정에 참여하는 대기업은 국내 생태계 조성을 돕기 때문에 부담을 낮춰줄 필요가 있다""며 ""그 동안 출연금 지원 규모가 적어 정부 R&D 과제 참여를 주저하던 대기업에 인센티브를 강화하면 R&D 성과도 높아질 것""이라고 말했다. 산업부는 정책지정도 적극 활용할 방침이다. 기술개발이 시급하거나 R&D 과제를 비공개할 필요가 있는 경우엔 개발 기술과 수행기관을 따로 지정하는 방식이다. 비공개 수의계약 형태다. 성윤모 산업통상자원부 장관이 5일 오전 서울정부청사에서 열린 '소재부품장비 경쟁력 강화 대책 브리핑'에 참석해 발언을 하고 있다. / 사진=김휘선 기자 hwijpg@통상 R&D 과제는 공모방식을 통해 추진된다. 산업부는 공모방식을 통하면 한국이 개발하려는 기술을 일본에 노출할 수 있다고 판단했다. 또 R&D 사업을 공개할 경우, 삼성전자 등 한국 기업과 거래하는 일본 소재·부품 기업이 계약을 중단할 수 있는 점도 고려했다. 산업부는 우선 올해 추가경정예산을 통해 정책지정 방식을 확산할 계획이다. 추경 중 소재·부품 개발 비용은 650억원이다. 이 예산은 정책지정과 공모 방식에 투입된다. 산업부는 또 R&D 과제 총사업비 중 절반까지 외부기술 도입을 위해 쓸 수 있도록 했다. 기존에는 외부기술 도입을 위해 사업비를 얼마까지 투입할 수 있는지 기준이 없었다. 국내 기술력만으로 개발하기엔 시간이 오래 걸리는 핵심 소재·부품은 독일, 미국 등에서 기술을 수입할 수 있게 됐다. 맨 땅에 헤딩하는 대신 지름길을 찾자는 것이다. 외부기술은 국산화를 목적에 둔 최종 기술을 뜻하진 않는다. 최종 기술에 도달하는 과정 상 중간 단계의 기술에 가깝다. 성 장관은 ""공공연구기관이 기업과 한 몸처럼 협력·소통해 소재·부품 핵심기술을 확보하고 공급기업이 개발한 소재·부품이 수요기업과 긴밀히 연계될 수 있도록 신뢰성 확보, 실증 및 양산의 전 과정을 밀착 지원해달라""며 ""기업의 공급 대체선 다변화 지원, 기술 매칭과 공동 연구 등을 적극 추진해달라""고 말했다. 이날 간담회에 참석한 연구기관은 일본이 추가로 수출규제할 수 있는 품목을 개발하겠다고 소개했다. 화학연구원은 이차전지 소재·수소차 전해질 소재 등 미래신산업 핵심소재 개발에 주력하겠다고 했다. 기계연구원은 로봇용 감속기·초저온냉동기 등 핵심부품 기술 자립화에 집중할 계획이라고 밝혔다.세종=박경담 기자 damdam@mt.co.kr▶주식투자 감 잡고 싶다면 [재테크 칼럼]▶바람 피운 배우자 4가지 징후 [변호사 가사상담] ▶주요 이슈만 콕콕! <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>
	
"
소·부·장 분야 해외기업 M&A하면 법인세 감면,"




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

	
	[머니투데이 세종=민동훈 기자] [소·부·장 탈일본 세제지원 3종세트 입법예고…수요기업 공동출자시 출자금 5% 세액공제] 국내 기업이 핵심 소재·부품·장비 해외 전문기업을 인수·합병(M&A)하거나 소·부·장 분야 기업에 공동출자하면 법인세를 공제한다.기획재정부는 일본의 경제도발에 대응하기 위해 발표한 정부의 소·부·장 경쟁력 강화 대책 후속조치로 이러한 내용의 '조세특례제한법 개정안'을 이달 16일까지 입법예고한다고 8일 밝혔다.개정안을 구체적으로 살펴보면 우선 소재·부품·장비 관련 외국법인 인수시 세액공제 항목을 신설한다. 해외 소재·부품·장비 전문기업 인수금액에 대해 대기업은 5%, 중견기업 7%, 중소기업 10%의 공제율로 법인세 세액공제를 해준다. 발행주식 총수의 50%를 초과하거나 30% 넘게 취득하면서 경영권도 가져오는 경우 혜택을 받을 수 있다.전략물자 등 국내 밸류체인 핵심품목 중 단기간 내에 기술확보가 어려운 분야는 전문성을 갖춘 해외기업 M&A를 통해 해결방도를 찾도록 하겠다는 것이다. 세액공제 혜택은 일단 내년부터 2022년12월31일까지 3년간 한시적으로 시행한다.단 5년 이내의 범위에서 대통령령이 정하는 기간 동안 사후관리 기간을 두기로 했다. 사후관리기간 중 인수당한 회사의 지배주주가 인수법인의 지배주주가 되거나 다시 재인수하는 경우, 인수기업의 피인수기업 지분율이 낮아지는 경우 등은 세액공제액에 이자상당액을 가산해 추징할 방침이다.소재·부품·장비기업의 연구·인력개발 및 설비투자를 촉진하기 위한 세제혜택 규정도 신설한다. 수요기업이 공동으로 소재·부품·장비 관련 중소·중견기업에 연구·인력개발 및 설비투자를 목적으로 공동출자(유상증자)를 하면 출자금액의 5%를 법인세 세액공제한다. 내년 1월1일부터 12월31일까지 1년간 한시적용한다.소재·부품·장비 분야 외국인 기술자에 대해 소득세를 감면해 주는 내용도 신설한다. 구체적 적용대상은 추후 시행령을 통해 규정할 방침이이다. 소득세 감면율은 처음 3년엔 70%, 이후 2년 50%를 적용한다.조특법 개정안은 이후 차관회의, 국무회의를 거쳐 다음달 3일 정기국회에 제출할 예정이다.세종=민동훈 기자 mdh5246@mt.co.kr▶주식투자 감 잡고 싶다면 [재테크 칼럼]▶바람 피운 배우자 4가지 징후 [변호사 가사상담] ▶주요 이슈만 콕콕! <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>
	
"
동물복지농장 인증 56곳중 소·돼지 각각 1곳 그쳐,"




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

	
	[머니투데이 세종=정혁수 기자] [농림축산검역본부, 2018년 동물복지 축산농장 인증 실태 조사 결과…대부분 양계농장 96% 차지] 지난 해 동물복지 축산농장으로 인증을 받은 농장은 모두 56개소로 산란계와 육계 농장 등 양계농장이 전체 96%를 차지했다. 양돈 농장과 젖소 농장은 각각 1개소에 그쳤다.농림축산검역본부는 이같은 내용의 '2018년 동물복지 축산농장 인증실태' 조사결과를 8일 발표했다.동물복지 축산농장 인증제는 동물이 본래의 습성 등을 유지하면서 정상적으로 살 수 있도록 관리하는 축산농장을 인증하는 제도다. 2012년 산란계를 대상으로 첫 도입된 후 현재까지 양돈(2013년), 육계(2014년), 한우·육우, 젖소, 염소(2015년), 오리(2016년) 등 7개 축종에서 시행되고 있다.지난 해 동물복지 축산농장으로 인증받은 신규 농장은 56개소로, 양계 농장(산란계와 육계 농장)이 전체 96%를 차지했다.축종별로는 산란계 농장 26개소, 육계 농장 28개소, 양돈 농장과 젖소 농장 각각 1개소로 나타났다.지역별로는 전라도 31개소, 충청도와 경상도는 각각 7개소, 강원도와 경기도는 각각 4개소, 인천은 2개소, 제주는 1개소였다. 동물복지 축산농장으로 인증된 농가는 전년대비 36.6% 증가한 총 198개소로 집계됐다. 제도가 도입된 2012년 34개소로 출발, △2014년 60개 △2016년 114개 △2017년 145개 △2018년 198개를 기록했다.축종별 동물복지 축산농장 비율은 산란계 11.7%, 육계 3.8%, 양돈 0.2%, 젖소 0.1%로 조사됐다.  지역별 동물복지 축산농장은 전라도가 42.9%로 가장 많았고 충청도가 24.7%로 뒤를 이었다. 지역별 복지농장을 보면, 전라 85, 충청 49, 경기 22, 경상 22, 강원 14, 제주 4, 인천 2 순이었다.농림축산검역본부 김기연 동물보호과장은 ""지난 해 동물복지 축산농장 인증이 전년대비 36.6% 증가한 점은 동물복지형 축산물에 대한 국민들의 관심과 인식이 높아진 결과""라며 ""동물복지 축산농장 인증제가 생산자, 유통, 소비자 변화를 이끄는 계기가 될 수 있도록 적극 노력 하겠다""고 말했다.세종=정혁수 기자 hyeoksooj@.▶주식투자 감 잡고 싶다면 [재테크 칼럼]▶바람 피운 배우자 4가지 징후 [변호사 가사상담] ▶주요 이슈만 콕콕! <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>
	
"
"전기차 떨게한 '도깨비 광물', 코발트의 추락","




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

	
	[머니투데이 안정준 기자] [1년새 61% 뛴 코발트, 1년새 다시 70% 추락…'풍선효과'로 니켈 가격 급등]전기차 배터리업계를 떨게 한 '코발트 공포'가 걷혔다. 불과 1년 사이 가격이 급격히 하락 반전해 코발트를 배터리 주요 원재료로 사용하는 업계에 숨통이 트였다. 하지만 또 다른 원재료인 니켈 가격이 풍선효과처럼 뛰어오르기 시작한다. '도깨비 광물'로 통한 코발트 자리를 니켈이 대신하는 것 아니냐는 분석이 나온다.8일 파이낸셜타임스에 따르면, 원자재 업체 글렌코어는 최근 아프리카 콩고에서 운영 중인 코발트 광산 '무탄다 광산'의 채굴을 올해 말부터 중단한다고 발표했다. 무탄다는 세계 최대 코발트 광산이다. 지난해 전 세계 코발트 생산량의 약 20%가 이 곳에서 채굴됐다. 배터리업계는 이 소식을 코발트 가격 부담이 걷힌 상징적 사건으로 받아들인다. A배터리사 관계자는 ""코발트 가격이 빠른 속도로 떨어졌고 당분간 반등하기도 힘들 것이라는 전망이 나온다""며 ""무탄다 생산 중단은 결국 이 같은 이유 탓에 광산 채산성 유지가 힘들다는 뜻""이라고 말했다. 코발트는 지난해 상반기까지만 해도 전체 광물 중 가격 상승속도가 가장 빠른 광물이었다. 월평균 가격 기준 지난해 4월 톤당 9만862달러를 찍으며 역사적 고점을 기록했다. 10년 가량 2~3만 달러 선을 유지하던 이 광물이 역사적 고점까지 도달하는데 걸린 시간은 1년 남짓이었다. 가격은 1년 사이 무려 61.5% 뛰었다.가격을 밀어올린 것은 전기차 배터리 수요 확대였다. 여기에 전 세계 코발트의 절반이 생산되는 콩고 내전이 겹쳤다. 코발트(cobalt)라는 이름은 독일어 'Kobold(도깨비)'가 어원인데, 말 그대로 배터리업계엔 '도깨비 광물'이 됐다. 원가 구조상 배터리 가격의 10% 가량을 차지한 코발트 탓에 업계 수익성이 휘청댔다. SK이노베이션, LG화학, 삼성SDI 등은 중국 코발트 생산사와 합작을 모색하는 등 수급 대책마련에 나섰다.  하지만, 고점에서 무탄다 생산 중단까지 가격이 추락한 속도는 더욱 빨랐다. 올해 8월 평균 가격은 톤당 2만7020달러. 약 1년간 고점에서부터 70.2%가 빠졌다. 추락의 배경은 콩고에서의 생산 급증이다. 2017년 8만톤이던 생산량이 지난해 10만톤을 훌쩍 넘겼을 것으로 추정된다. 이에 따라 현지 내전 탓에 공급이 수요를 따라잡지 못할 것이라는 우려가 걷혔고 투기세력도 빠져나갔다. 무엇보다 몸값이 뛴 코발트 사용을 줄이려는 업계 노력이 이어졌다. 한국 배터리 3사는 물론, 중국 업계도 'NCM811'(니켈, 코발트, 망간 비중 8:1:1 양극재) 타입 채택에 나섰다. 기존 'NCM523'(니켈5, 코발트2, 망간3)과 'NCM622'(니켈6, 코발트2, 망간3)보다 코발트 함량이 작은 배터리다. 물론, 코발트 대신 니켈 함량이 올라간 만큼 배터리 용량이 늘어나 이를 탑재한 전기차 주행거리도 늘어나는 1석 2조 효과도 볼 수 있다. 니켈은 배터리 용량, 코발트는 배터리 출력에 관여한다. B배터리사 관계자는 ""일단 코발트 부담은 걷혔지만 또 다른 주요 원재료인 니켈 가격 상승세가 심상치 않다""고 말했다. 월 평균 니켈 가격은 이달 톤당 1만4686달러다. 올해 1월 대비로 28.2% 뛰었다. '풍선효과'라는 것이 업계 중론이다. 'NCM811' 타입 채택이 늘어나며 코발트 사용은 줄어들고 있지만, 대신 니켈 비중이 늘어났다는 것이다. 전기차 주행거리 확보를 위해 니켈 비중을 더 끌어올리려는 시도도 계속돼 니켈 사용은 더 늘어날 수 있다. 현재 업계에서는 9(니켈): 0.5(코발트): 0.5(망간) 배터리 개발도 진행 중이다. 한 업계 관계자는 ""전기차 수요가 추후 한층 늘어나 배터리 관련 소재 가격이 출렁일 것은 기정 사실""이라며 ""때문에 전반적인 주요 소재 공급망을 탄탄하게 다져두는 것 외에 방법이 없다""고 말했다.  안정준 기자 7up@mt.co.kr▶주식투자 감 잡고 싶다면 [재테크 칼럼]▶바람 피운 배우자 4가지 징후 [변호사 가사상담] ▶주요 이슈만 콕콕! <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>
	
"
