title,body,label
웃으며 떠나는 박정식 서울고검장 '국민 위한 검찰 되길',"(서울=뉴스1) 성동훈 기자 = 박정식 서울고검장이 18일 서울 서초구 서울고등검찰청에서 퇴임식을 마치고 열린 환송식에서 검찰 관계자들의 박수를 받으며 차량에 오르고 있다. 2019.7.18/뉴스1zenism@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
붕괴건물 속 인명을 구조하려면?,"(서울=뉴스1) 이승배 기자 = 소방·구조대원들이 18일 오전 서울 광진구 옛 서울동부지방법원 청사에서 열린 '도심 풍수해·붕괴·매몰사고 현장 긴급구조훈련'에서 천공기를 활용한 구조 훈련을 하고 있다.광진소방서가 주관한 이번 훈련은 도심에서 발생하는 붕괴·매몰사고 현장에서 효율적인 구조 기법 개발을 위해 진행됐다. 2019.7.18/뉴스1photolee@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
일본제품 불매운동 갖는 세종시 시민단체,"(세종=뉴스1) 장수영 기자 = 세종시민사회단체연대회의 구성원들이 18일 세종시 어진동 유니클로 매장 앞에서 일본정권의 경제보복에 항의하며 일본 기업 제품 불매운동 기자회견을 갖고 있다. 2019.7.18뉴스1presy@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
SK건설 '대전 신흥SK뷰' 모델하우스에 홀로그램·VR 적용,"디지털기술·사회적가치 접목한 모델하우스 첫선'신흥 SK뷰'(신흥3구역 재개발) 견본주택에 마련된 3차원 입체영상(홀로그램)./사진제공=SK건설© 뉴스1(서울=뉴스1) 국종환 기자 = SK건설이 첨단 디지털 기술과 사회적 가치를 접목한 신개념 견본주택(모델하우스)를 선보인다.SK건설은 이달 개관 예정인 대전 '신흥 SK뷰'(신흥3구역 재개발) 견본주택에 3차원 입체영상(홀로그램)과 가상현실(VR) 기술을 적용하고, 철거 중 발생한 폐자재를 견본주택의 마감자재와 소품으로 재활용한다고 18일 밝혔다.먼저 SK건설은 견본주택에 첨단 디지털 기술을 접목해 관람객들의 편의를 높였다. 견본주택에 마련되지 않은 주택형도 HMD(머리에 착용하는 디스플레이)와 태블릿PC를 통해 상품 정보를 확인할 수 있다.홀로그램존과 VR존에서는 단지 소개와 특장점, 세대 평면에 대한 영상을 입체적으로 보고 체험할 수 있으며, 벽을 스크린으로 활용한 미디어파사드에서는 드론으로 촬영한 사업지의 전망과 주변 환경을 꼼꼼히 확인할 수 있다.SK건설은 신흥3구역 철거현장에서 버려지는 폐자재를 견본주택에 사용해 건축폐기물도 줄이고 옛 추억을 지역민과 공유할 계획이다. 견본주택 입구와 안내데스크의 디자인, 내부계단의 벽면 등을 재개발구역 내 담장에 사용됐던 벽돌을 활용해 꾸몄다.신흥 SK뷰는 지하3층~지상33층 12개동 규모로, 총 1588가구 중 1096가구가 일반 분양된다. 견본주택은 사업장 인근에 위치해 있다.jhkuk@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
'사고차량 인명구조',"(서울=뉴스1) 이승배 기자 = 소방·구조대원들이 18일 오전 서울 광진구 옛 서울동부지방법원 청사에서 열린 '도심 풍수해·붕괴·매몰사고 현장 긴급구조훈련'에서 차량 전복사고 인명구조 훈련을 하고 있다.광진소방서가 주관한 이번 훈련은 도심에서 발생하는 붕괴·매몰사고 현장에서 효율적인 구조 기법 개발을 위해 진행됐다. 2019.7.18/뉴스1photolee@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
'신속하고 안전하게 구조작업',"(서울=뉴스1) 이승배 기자 = 소방·구조대원들이 18일 오전 서울 광진구 옛 서울동부지방법원 청사에서 열린 '도심 풍수해·붕괴·매몰사고 현장 긴급구조훈련'에서 차량 전복사고 인명구조 훈련을 하고 있다.광진소방서가 주관한 이번 훈련은 도심에서 발생하는 붕괴·매몰사고 현장에서 효율적인 구조 기법 개발을 위해 진행됐다. 2019.7.18/뉴스1photolee@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
LPG 대박…르노삼성 '더 뉴 QM6' 4493대 계약,"LPG SUV 출시 힘입어 전년동기 대비 30% 이상 증가LPG 3510대로 78% 차지…최상위 프리미에 386대 팔려더 뉴 QM6 LPe© 뉴스1(서울=뉴스1) 송상현 기자 = 르노삼성자동차는 부분변경 모델 '더 뉴 QM6'가 출시 한달 만에 4493대(17일 기준) 계약을 돌파했다고 18일 밝혔다. 이 같은 계약추이를 전년 동기와 비교하면 30% 이상 증가한 것으로 나타났다.특히, 액화석유가스(LPG) 모델인 QM6 LPe가 3510대로 전체 계약대수의 78%를 차지해 국내 유일 LPG 스포츠유틸리티차량(SUV)로서의 상품성을 입증했다. 같은 기간 QM6 가솔린 모델의 계약대수는 983대였으며, 최고급 플래그십 브랜드인 프리미에르(PREMIERE)가 386대로 가장 높은 비중을 차지했다.QM6가 출시 한달 만에 기록한 이 같은 성과는, 중형 SUV에 가장 먼저 LPG 엔진을 적용하고 적극적인 고객 접점 커뮤니케이션에 나선 결과다. QM6 출시 초기부터 르노삼성은 대한LPG협회, E1, SK가스와 같은 LPG 관련단체 및 업계와 함께 LPG의 친환경성을 알리는 등 다양한 활동을 진행했다.김태준 르노삼성 영업본부장은 ""QM6는 국내시장에서 ‘SUV=디젤’이라는 오랜 공식을 과감히 깨뜨리며 국내 중형 가솔린 SUV 시장 판매 1위를 고수해왔다""며 ""최상의 품질과 사양, 디테일로 업그레이드한 더 뉴 QM6 또한 시장 내 입지를 더욱 굳건히 해줄 것으로 기대한다""라고 전했다.한편, QM6 LPe는 LPG 탱크를 트렁크 하단 스페어 타이어 공간에 탑재하는 도넛탱크(DONUT TANK®) 기술을 적용해, 중형 SUV 특유의 넓은 트렁크 공간을 그대로 살렸다. 도넛탱크 마운팅 시스템 개발 기술특허로 후발충돌 시 LPG 탱크가 탑승공간으로 침범하지 않도록 설계함으로써 신차안정성평가(KNCAP) 충돌안전성 1등급 수준의 안전성까지 획득했다.75리터 용량인 QM6 LPe의 도넛탱크를 80% (60리터)까지 충전할 경우 1회 충전으로 약 534㎞의 거리를 주행할 수 있어, 경제성까지 더한 것이 특징이다.© 뉴스1르노삼성 'QM6 LPe'. (르노삼성 제공)© 뉴스1songss@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
나경원 '추경에서 생명 안전 뉴딜 사업 추가',"(서울=뉴스1) 이종덕 기자 = 나경원 자유한국당 원내대표가 18일 서울 여의도 국회 의원회관에서 열린 생명·안전 뉴딜 특위 제1차 회의에서 발언하고 있다. 2019.7.18/뉴스1newjd@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
도심 붕괴건물 속 구조 훈련,"(서울=뉴스1) 이승배 기자 = 소방·구조대원들이 18일 오전 서울 광진구 옛 서울동부지방법원 청사에서 열린 '도심 풍수해·붕괴·매몰사고 현장 긴급구조훈련'에서 벽 천공기를 활용한 인명구조 훈련을 하고 있다.광진소방서가 주관한 이번 훈련은 도심에서 발생하는 붕괴·매몰사고 현장에서 효율적인 구조 기법 개발을 위해 진행됐다. 2019.7.18/뉴스1photolee@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
9개월 영아 아파트서 던져 살해한 30대 엄마 긴급체포(종합),"사실혼 관계 남편과 다툰 후 ""홧김에 던졌다"" 진술© News1 DB(광주=뉴스1) 허단비 기자 = 광주 서부경찰서는 18일 생후 9개월된 자신의 아들을 아파트에서 던져 숨지게 한 혐의(살인)로 A씨(36·여)를 붙잡아 조사 중이다.경찰에 따르면 A씨는 이날 오전 6시20분쯤 광주 서구 한 아파트 5층 복도에서 9개월된 영아를 밖으로 던져 살해한 혐의를 받고 있다.숨진 영아는 지난해 11월 A씨와 남편 B씨의 친자식으로 확인됐다.A씨는 이날 오전 4시쯤 사실혼 관계인 남편 B씨와 다툰 후 9개월 된 아들을 데리고 집에서 나온 것으로 조사됐다.B씨는 아이가 울자 ""왜 아이를 울리느냐""며 A씨를 나무랐고, A씨가 우는 아이를 달래기 위해 집 밖으로 아이를 데리고 나온 것으로 알려졌다.집 밖으로 나간 A씨는 집 비밀번호를 알지 못해 약 두시간가량 집에 들어가지 못했고, 이에 격분한 A씨가 이같은 범행을 저지른 것으로 조사됐다.A씨는 ""문을 열라""며 두 시간동안 B씨 집 문을 두드리고 초인종을 눌렀지만 청각장애를 갖고 있는 B씨가 보청기를 뺀 채 잠에 들어 이같은 소리를 듣지 못한 것으로 알려졌다.이후 B씨는 신고를 받고 출동한 경찰이 문을 강제로 열어 집에 들어간 후에야 A씨의 범행 사실을 알게된 것으로 알려졌다.이날 A씨가 집 문을 두드리고 초인종을 누르자 아파트 주민 C씨가 복도에 나와 이같은 사실을 확인, 경찰에 신고한 것으로 전해졌다.주민 C씨는 ""A씨가 아이를 안고 초인종을 누르고 있었다. 집에 잠깐 들어갔다 나왔는데 아이가 없길래 A씨에게 '아이는 어딨냐'고 물으니 '던졌다'고 말했다""고 진술한 것으로 알려졌다.A씨는 지적장애를 갖고 있으며 경찰 조사에서 ""B씨가 문을 열어주지 않아 홧김에 던졌다""고 진술한 것으로 전해졌다.범행 직후 A씨는 살인미수 혐의로 긴급체포됐으나 병원으로 이송된 아이가 오전 6시57분쯤 숨지면서 A씨에게 살인 혐의가 적용됐다.경찰은 지적장애가 있는 A씨 조사를 위해 신뢰관계인 입회 하에 수사를 시작, 정확한 사건 경위를 조사하고 있다.경찰은 A씨에 대한 구속영장을 신청할 계획이다.beyondb@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
"바른미래 혁신위 ""손학규, 권성주 단식 조롱한 측근 엄벌해야""","""일베식 조롱과 욕설…불법 전단지 孫 수행비서가 직접 전달""""책임 있는 각성 필요…혁신위 정상화도 진정성 있는 노력해야""이기인 바른미래당 혁신위원회 대변인. 2019.7.11/뉴스1 © News1 임세영 기자(서울=뉴스1) 이형진 기자 = 바른미래당 혁신위원들이 18일 손학규 대표 측 인사들이 혁신위 정상화를 촉구하며 단식 농성 중인 권성주 혁신위원을 조롱했다고 지적했다. 혁신위는 손 대표를 향해 이에 대한 엄벌 및 혁신위 정상화를 촉구했다.이기인 혁신위 대변인은 이날 국회에서 기자회견을 열어 ""권 위원은 혁신위의 조속한 정상화를 촉구하기위해 무기한 단식에 돌입했고, 오늘로 7일 차다""며 ""그러나 목숨을 건 단식을 감행하는 권 위원을 향해 면전에서 육두문자가 담긴 욕설을 퍼붓거나 모욕적인 언사로 인격 살인을 하는 등 납득하기 어려운 장면이 연이어 벌어지고 있다""고 밝혔다.이 대변인은 ""가장 심각한 것은 이 모든 상황들이 모두 손 대표 측근 및 주변인들에 의해 이루어지고 있다는 것""이라며 ""지난 15일 손 대표의 정무특보 정 모씨와, 손 대표가 임명한 특별위원회 채 모위원장 등 3인은 권위원을 찾아와 '어제 밤에 몰래 뭘 좀 먹었느냐, 짜장면 먹은 것 아니냐'며 일베식 조롱과 욕설을 했다""고 지적했다.이어 ""이들은 당 대표실 앞에서 혁신위와 권 위원을 비방하는 수십여장의 불법 전단지를 배포했고, 해당 전단지는 손 대표 수행비서인 이모씨가 3인에게 직접 전달한 것""이라며 ""지난 17일에는 손 대표 측근 당원 이모씨가 단식 농성 중인 권 위원 뒤편으로 급습해 권 위원을 '개'로 묘사한 현수막을 게첩했다""고 토로했다.이 대변인은 ""손 대표 측근들과 보좌진의 불법행위가 연이어 이어지는 가운데, 정작 손 대표는 이런 사실을 모르고 있었는지 묻지 않을 수 없다""고 강조했다.그는 ""단식 중인 사람에게 욕설을 퍼붓고 갖은 조롱과 비하로 단식의 취지를 음해하는 것은 '인격살인'을 넘어 실제 살인이 될 수 있는 심각한 범죄""라며 ""손 대표는 이 같은 사실을 알았다면 정식으로 사과해야 하고, 몰랐다면 해당 당직자들을 엄격히 처벌해야 한다""고 주장했다.그러면서 ""손 대표 및 측근들의 책임 있는 각성을 촉구하며 바른미래당 혁신위가 조속히 정상화 될 수 있도록 진정성 있는 노력해야 한다""고 덧붙였다.hjin@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
일본 경제보복 조치에 불매운동 확산,"(세종=뉴스1) 장수영 기자 = 세종시민사회단체연대회의 구성원들이 18일 세종시 어진동 유니클로 매장 앞에서 일본정권의 경제보복에 항의하며 일본 기업 제품 불매운동 기자회견을 갖고 있다. 2019.7.18뉴스1presy@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
세종시민단체도 일본제품 불매운동 동참,"(세종=뉴스1) 장수영 기자 = 세종시민사회단체연대회의 구성원들이 18일 세종시 어진동 유니클로 매장 앞에서 일본정권의 경제보복에 항의하며 일본 기업 제품 불매운동 기자회견을 갖고 있다. 2019.7.18뉴스1presy@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
"대전상수도본부 ""인천 같은 대규모 赤水 사고 없다""","4개 정수장 고지대 위치, 자연배수로 물 공급노후 상수도관 교체 2030년까지 5년 앞당겨정무호 대전시상수도사업본부장이 18일 오전 시청 기자실에서 대전의 상수도 체계에 대해 설명하고 있다. © 뉴스1(대전·충남=뉴스1) 박종명 기자 = 대전시상수도사업본부(본부장 정무호)는 18일 ""대전의 상수도 체계 상 인천과 같은 대규모 적수 사고는 발생할 가능성이 높지 않다""고 밝혔다.시상수도본부는 정수장에서 자연 배수 방식으로 물이 공급되고, 관로가 유기적으로 연결되며 20년 이상 경력의 상수도 전문 인력이 상시 관망 관리를 하고 있다는 점을 들어 이 같이 말했다.상수도본부에 따르면 대전은 4개 정수장과 총 연장 3978㎞에 달하는 상수도 관망이 안정적인 수압을 유지하면서 체계적인 네트워크로 구축돼 인천시와 같은 급격한 수계 전환에 따른 적수 사고는 발생하지 않는다는 것.또 4개 정수장이 비교적 높은 지대에 위치해 가압 방식을 필요로 하지 않는 자연 배수가 이뤄지고 있다.특히 20년 이상의 전문 경험이 있는 8명의 상수도 관망 관리 및 밸브 조작 전문 인력이 속속들이 상시 관망 관리를 실시하고 있다.상수도본부는 이 같은 특성에도 시민들의 수돗물에 대한 불신을 해소하기 위해 노후 상수도관 교체를 2030년까지 5년 앞당길 계획이다.현재 대전지역 3978㎞ 관로 중 20~30년 이상의 노후 상수관은 16.5%인 655㎞(2017년 기준)로 상수도 관망기술진단 용역 결과 및 우선순위에 따라 2035년까지 교체할 계획이었지만 매년 300억원 이상의 예산을 투입해 매년 50㎞ 이상 교체할 방침이다.또 수돗물 특유의 맛·냄새 및 미량유기물 제거를 위해 2013년부터 연차적으로 고도정수처리시설을 도입, 2027년 완료를 목표로 추진하고 있다.정무호 상수도사업본부장은 ""상수도는 풍부한 경력의 관리 인력과 매뉴얼 확보로 잘 유지하고 관리하는 것이 중요하다""며 ""시스템 상 대전은 인천과 같은 대규모 적수 사고는 발생할 가능성이 적지만 관 교체 과정에서 비상관 개방 등으로 소규모 또는 단기간 적수는 발생할 수 있다""고 말했다.kt0319@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
일본제품 불매운동 기자회견 갖는 세종시 시민단체,"(세종=뉴스1) 장수영 기자 = 세종시민사회단체연대회의 구성원들이 18일 세종시 어진동 유니클로 매장 앞에서 일본정권의 경제보복에 항의하며 일본 기업 제품 불매운동 기자회견을 갖고 있다. 2019.7.18뉴스1presy@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
"학교비정규직노조, 2차 총파업 내모는 교육당국 규탄","(서울=뉴스1) 오대일 기자 = 학교비정규직노조 조합원들이 18일 서울 종로구 서울시교육청 앞에서 기자회견을 열고 제2차 총파업을 선포하고 있다.노조는 ""전국 17개 시도교육청과 교육 당국이 어떠한 진전된 안도 없는 불성실한 거짓말 교섭으로 일관하고 있다""며 2차 총파업에 돌입하겠다고 밝혔다. 2019.7.18/뉴스1kkorazi@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
'2차 급식대란 오나',"(서울=뉴스1) 오대일 기자 = 학교비정규직노조 조합원들이 18일 서울 종로구 서울시교육청 앞에서 기자회견을 열고 제2차 총파업을 선포하는 구호를 외치고 있다.노조는 ""전국 17개 시도교육청과 교육 당국이 어떠한 진전된 안도 없는 불성실한 거짓말 교섭으로 일관하고 있다""며 2차 총파업에 돌입하겠다고 밝혔다. 2019.7.18/뉴스1kkorazi@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
학교비정규직노조 '2차 총파업 선언',"(서울=뉴스1) 오대일 기자 = 학교비정규직노조 조합원들이 18일 서울 종로구 서울시교육청 앞에서 기자회견을 열고 제2차 총파업을 선포하는 구호를 외치고 있다.노조는 ""전국 17개 시도교육청과 교육 당국이 어떠한 진전된 안도 없는 불성실한 거짓말 교섭으로 일관하고 있다""며 2차 총파업에 돌입하겠다고 밝혔다. 2019.7.18/뉴스1kkorazi@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
"학교비정규직노동자, 2차 총파업 선포 기자회견","(서울=뉴스1) 오대일 기자 = 학교비정규직노조 조합원들이 18일 서울 종로구 서울시교육청 앞에서 기자회견을 열고 제2차 총파업을 선포하는 구호를 외치고 있다.노조는 ""전국 17개 시도교육청과 교육 당국이 어떠한 진전된 안도 없는 불성실한 거짓말 교섭으로 일관하고 있다""며 2차 총파업에 돌입하겠다고 밝혔다. 2019.7.18/뉴스1kkorazi@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
"세종시 시민단체 '일본산 제품, 구매하지 맙시다!'","(세종=뉴스1) 장수영 기자 = 세종시민사회단체연대회의 구성원들이 18일 세종시 어진동 유니클로 매장 앞에서 일본정권의 경제보복에 항의하며 일본 기업 제품 불매운동 기자회견을 갖고 있다. 2019.7.18뉴스1presy@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
2차 총파업 선언하는 학교비정규직노조,"(서울=뉴스1) 오대일 기자 = 학교비정규직노조 조합원들이 18일 서울 종로구 서울시교육청 앞에서 기자회견을 열고 제2차 총파업을 선포하는 구호를 외치고 있다.노조는 ""전국 17개 시도교육청과 교육 당국이 어떠한 진전된 안도 없는 불성실한 거짓말 교섭으로 일관하고 있다""며 2차 총파업에 돌입하겠다고 밝혔다. 2019.7.18/뉴스1kkorazi@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
"현대重, 불법파업·폭력 조합원 1350명 징계…노조 강력 반발","현대중공업 노조가지난 5월30일 오전 울산 동구 한마음회관에서 민주노총 조합원들이 영남권 노동자대회에 앞서 약식집회를 하고 있다. 2019.5.30/뉴스1 © News1 조민주 기자(울산=뉴스1) 김기열 기자 = 현대중공업이 법인분할 주총을 전후로 노조측이 벌인 불법파업과 각종 폭력행위에 대한 대규모 징계에 나서자 노조가 강력 반발하고 나서 노사갈등의 새로운 불씨가 될 전망이다.현대중 노조는 18일 노조소식지를 통해 ""사측이 합당한 이유와 기준도 없이 마구잡이로 징계를 남발해 부당한 징계를 받은 조합원이 1350명을 넘어설 정도다""고 밝혔다.이들 가운데 해고자가 4명이며, 나머지 조합원들도 출근정지 3일부터 8주의 징계가 통보됐다.사측은 징계를 받은 조합원들이 노조가 법인분할 저지 파업을 시작한 지난5월 16일부터 파업에 주도적으로 참여하면서 생산방해와 회사기물 파손, 폭력시위 등에 적극 가담한 것으로 판단하고 이같은 조치를 내렸다.사측은 또 노조의 법인분할 반대 파업이 중앙노동위원회 조정 절차를 거치지 않은 불법으로 규정하고 이를 주도한 박근태 노조위원장 등 집행부 90여명을 고소·고발해 현재 경찰 조사가 진행중이다.이에 대해 노조는 ""사측이 부당해고와 징계 남발로 조합원들의 파업투쟁 의지를 꺽고 노조를 분열시키려는 불순한 의도""라며 ""어제의 임단협 파업 찬반투표 가결도 사측의 부당징계에 대한 조합원들의 분노가 담긴 결과""라고 밝혔다.노조는 앞서 15~17일 진행된 '2019년 임단협승리를 위한 쟁의행위 찬반투표' 결과 전체조합원 1만296명중 6126명의 찬성(59.5%)으로 통과됐다.노조는 파업찬반 투표 가결을 계기로 현재 진행중인 법인분한 저지와 임단협 투쟁, 노동탄압 분쇄를 위한 역량을 총 결집해 더 강력한 파업투쟁을 전개해 나갈 방침이다.한편 노조는 이날 오후 1시부터 법인분할 저지를 위한 3시간 부분파업에 돌입한 뒤 오후 4시부터 태화강역에서 열리는 민주노총의 총파업 울산 결의대회에도 참석한다.kky060@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
일본의 경제보복 조치 항의하며 불매운동 확산,"(세종=뉴스1) 장수영 기자 = 세종시민사회단체연대회의 구성원들이 18일 세종시 어진동 유니클로 매장 앞에서 일본정권의 경제보복에 항의하며 일본 기업 제품 불매운동 기자회견을 갖고 있다. 2019.7.18뉴스1presy@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
'2차 총파업' 절규,"(서울=뉴스1) 오대일 기자 = 학교비정규직노조 박금자 위원장이 18일 서울 종로구 서울시교육청 앞에서 기자회견을 열고 제2차 총파업을 선포하는 구호를 외치고 있다.노조는 ""전국 17개 시도교육청과 교육 당국이 어떠한 진전된 안도 없는 불성실한 거짓말 교섭으로 일관하고 있다""며 2차 총파업에 돌입하겠다고 밝혔다. 2019.7.18/뉴스1kkorazi@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
학교비정규직 '계속되는 절규',"(서울=뉴스1) 오대일 기자 = 학교비정규직노조 박금자 위원장이 18일 서울 종로구 서울시교육청 앞에서 기자회견을 열고 제2차 총파업을 선포하는 구호를 외치고 있다.노조는 ""전국 17개 시도교육청과 교육 당국이 어떠한 진전된 안도 없는 불성실한 거짓말 교섭으로 일관하고 있다""며 2차 총파업에 돌입하겠다고 밝혔다. 2019.7.18/뉴스1kkorazi@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
'일본제품 불매운동',"(세종=뉴스1) 장수영 기자 = 세종시민사회단체연대회의 구성원들이 18일 세종시 어진동 유니클로 매장 앞에서 일본정권의 경제보복에 항의하며 일본 기업 제품 불매운동 기자회견을 갖고 있다. 2019.7.18뉴스1presy@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
교육당국 규탄하는 학교비정규직노조,"(서울=뉴스1) 오대일 기자 = 학교비정규직노조 조합원들이 18일 서울 종로구 서울시교육청 앞에서 기자회견을 열고 제2차 총파업을 선포하는 구호를 외치고 있다.노조는 ""전국 17개 시도교육청과 교육 당국이 어떠한 진전된 안도 없는 불성실한 거짓말 교섭으로 일관하고 있다""며 2차 총파업에 돌입하겠다고 밝혔다. 2019.7.18/뉴스1kkorazi@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
"학교비정규직, 2차 총파업 선포","(서울=뉴스1) 오대일 기자 = 학교비정규직노조 조합원들이 18일 서울 종로구 서울시교육청 앞에서 기자회견을 열고 제2차 총파업을 선포하는 구호를 외치고 있다.노조는 ""전국 17개 시도교육청과 교육 당국이 어떠한 진전된 안도 없는 불성실한 거짓말 교섭으로 일관하고 있다""며 2차 총파업에 돌입하겠다고 밝혔다. 2019.7.18/뉴스1kkorazi@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
"학교비정규직 2차 총파업 선포, '제2 급식대란 오나'","(서울=뉴스1) 오대일 기자 = 학교비정규직노조 조합원들이 18일 서울 종로구 서울시교육청 앞에서 기자회견을 열고 제2차 총파업을 선포하는 구호를 외치고 있다.노조는 ""전국 17개 시도교육청과 교육 당국이 어떠한 진전된 안도 없는 불성실한 거짓말 교섭으로 일관하고 있다""며 2차 총파업에 돌입하겠다고 밝혔다. 2019.7.18/뉴스1kkorazi@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
"학교비정규직노조, '대국민사기극' 규탄","(서울=뉴스1) 오대일 기자 = 학교비정규직노조 조합원들이 18일 서울 종로구 서울시교육청 앞에서 기자회견을 열고 제2차 총파업을 선포하는 구호를 외치고 있다.노조는 ""전국 17개 시도교육청과 교육 당국이 어떠한 진전된 안도 없는 불성실한 거짓말 교섭으로 일관하고 있다""며 2차 총파업에 돌입하겠다고 밝혔다. 2019.7.18/뉴스1kkorazi@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
